Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Mn,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Nd,Gd,U,Annealing temperature,Annealing time,Primary Crystallization Onset,Primary Crystallization Peak ,Secondary Crystallization, Longitudinal Annealing field, Transverse Annealing field,Ribbon thickness,Coercivity,Curie Temperature,core loss ,electrical resistivity,Grain Diameter,Permeability,Magnetostriction,Magnetic Saturation,BCC Lattice Parameter,Reference DOI
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,13.09588966,66905.29493,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,10.00082097,93091.68658,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73,13.5,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,10.9531498,83022.00981,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
75.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,23910.07627,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
74.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,20,,741.2767961,,,16.71165644,77181.85468,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,643.8369061,,,11.80368098,101525.4918,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
71.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,20,,479.9536501,,,10.35582822,113617.0213,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
69.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,,,,,,,20,,411.9170046,,,9.81595092,22713.76957,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,30.58771763,13806.45161,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,39.63076376,2107.589307,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,45.66939896,85.58453111,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,52.98677438,128.0958846,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,10.68651468,76171.16906,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,11.8032572,101892.2234,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,14.77417304,70193.92294,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,20,,,,,9.687768275,70107.96386,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,20,,,,,10.73994519,86151.03703,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,20,,,,,14.79464725,72000.56182,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,0,0,0,22.5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,8262.263235,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,2.5,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,8188.829529,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,4.5,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,13782.61292,13.50521264,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,7.5,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,8477.901894,12.71487672,,0.285712599,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,10.5,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,11.9684471,37519.18407,4.146615919,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,12.5,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,12.48669829,68332.2001,3.867284461,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,11.78366674,104824.0894,1.999007116,,0.284421652,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,14.5,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,12.46607548,,1.982459044,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,15.5,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,12.45617653,,0.854873407,,0.284215881,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,16.5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,11.75355743,77781.83584,0.098295549,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,17.5,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,40362.11753,-0.412046997,,0.283614134,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,18.5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,12.65601155,35115.68723,-1.04583816,,0.283412176,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,19.5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,16.10765106,1608.936377,-1.555518782,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,20.5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,,,,0.283404235,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,21.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,,-2.946549727,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,22.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,,,,0.283416252,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,,20.86573953,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,20,,,,,,18028.2325,20.16620499,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,743,3600,,,,0,0,20,,,,,,14165.01055,17.43848786,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,8.988191389,17023.49976,5.944839215,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,803,3600,,,,0,0,20,,,,,,58504.37419,3.715311971,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,78767.85019,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,9.982454186,94015.85773,2.026482278,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,843,3600,,,,0,0,20,,,,,,107708.4144,1.810826703,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,,,,,,115683.9927,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,863,3600,,,,0,0,20,,,,,,31620.80764,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,10.97727399,4234.055195,0.014169223,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,883,3600,,,,0,0,20,,,,,,172.5091684,1.378098632,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,893,3600,,,,0,0,20,,,,,,372.4722899,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,903,3600,,,,0,0,20,,,,,,323.3010305,3.585805272,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,20,,,,,11.9720938,,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.3,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,3177.130309,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.4,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,3303.922722,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,117946.4858,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.6,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,153962.0668,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.7,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,114374.7304,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.8,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,77659.83033,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,52240.56573,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,1.2,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,13898.2785,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,1.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,,,,,,,,20,,,,,,4716.285636,,,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,0.6,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,,,,,,,,18,0.8,,380,,,157000,,1.45,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
76.9,11,0,0,9,0,0,0,0.6,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,,,,,,,,18,0.7,,350,,,209100,,1.45,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
77,11,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,18,1.4,,430,,,52300,,1.45,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,18,0.45,,250,,,158000,,1.24,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
85,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,,,,,,,,18,1.3,,520,,,49000,,1.5,,https://doi.org/10.4028/www.scientific.net/MSF.307.51
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,825,968,0,0,,,,8172,,,,,,,https://doi.org/10.1051/jp4:1998268
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,790,60,,825,968,0,0,,,,2885,,,,,,,https://doi.org/10.1051/jp4:1998268
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,790,300,,825,968,0,0,,,,990,,,,,,,https://doi.org/10.1051/jp4:1998268
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,790,900,,825,968,0,0,,,,1037,,,,,,,https://doi.org/10.1051/jp4:1998268
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,790,3600,,825,968,0,0,,,,1057,,,,,,,https://doi.org/10.1051/jp4:1998268
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,789,846,,0,0,,,613,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
72.5,13.5,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,779,836,,0,0,,,612,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,775,836,,0,0,,,626,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
70.5,13.5,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,777,836,,0,0,,,620,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
68.5,13.5,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,,,597,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
66.5,13.5,0,7,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,,,536,,,,,,,,https://doi.org/10.1016/S0304-8853(00)00201-8
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,775,3600,825,,950,0,0,25,10.92254831,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00188-2
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,800,3600,825,,950,0,0,25,286.486385,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00188-2
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,825,3600,825,,950,0,0,25,1927.86233,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00188-2
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,875,3600,825,,950,0,0,25,3904.929908,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00188-2
63.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,1025,3600,825,,950,0,0,25,10148.62912,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00188-2
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,298,,,,,0,0,23,24.4173227,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,23,1.636237564,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,23,0.767400306,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,798,3600,,,,0,0,23,0.474527606,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,23,0.324924694,,,,,,,0.877016653,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,848,3600,,,,0,0,23,0.684145459,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,23,3578.885767,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,298,,,,,0,0,23,5.463258341,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,23,3.640186924,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,23,3.372037723,,,,,,,1.236537744,,https://doi.org/10.1016/S0304-8853(99)00600-9
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,23,1751.471234,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,973,3600,,,,0,0,23,2893.18795,,,,,,,,,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,823,3600,,,,0,0,,,,,,15,,,,,https://doi.org/10.1007/s10582-004-0078-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,823,3600,,,,0,0,,,,,,15,,,,,https://doi.org/10.1007/s10582-004-0078-3
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,298,,,,,0,0,,48,,,,,,16,1.2,,http://phys.ipme.nw.ru/e-journals/RAMS/no_61808/pavlik.pdf
70.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,823,3600,,,,0,0,,33,,,,,,,1.2,,http://phys.ipme.nw.ru/e-journals/RAMS/no_61808/pavlik.pdf
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,298,,,,,0,0,,36,,,,,,19,1.13,,http://phys.ipme.nw.ru/e-journals/RAMS/no_61808/pavlik.pdf
68.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,823,3600,,,,0,0,,35,,,,,,,1.1,,http://phys.ipme.nw.ru/e-journals/RAMS/no_61808/pavlik.pdf
66.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,298,,,,,0,0,,31,,,,,,22,0.88,,http://phys.ipme.nw.ru/e-journals/RAMS/no_61808/pavlik.pdf
66.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,823,3600,,,,0,0,,42,,,,,,,0.9,,http://phys.ipme.nw.ru/e-journals/RAMS/no_61808/pavlik.pdf
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,0.5,,,,10.32124352,,,1.490927419,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.320809249,,,,9.637305699,,,1.321572581,,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.321965318,,,,9.948186528,,,1.282258065,,https://doi.org/10.1016/S0304-8853(00)00132-3
68.5,13.5,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.310404624,,,,10.32124352,,,1.191532258,,https://doi.org/10.1016/S0304-8853(00)00132-3
67,13.5,0,6.5,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.293063584,,,,9.823834197,,,1.094758065,,https://doi.org/10.1016/S0304-8853(00)00132-3
65.5,13.5,0,8,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.311560694,,,,9.544041451,,,1.094758065,,https://doi.org/10.1016/S0304-8853(00)00132-3
63.5,13.5,0,10,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.401734104,,,,10.41450777,,,0.877016129,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,,,,,,,15.11149228,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,,,10.07836776,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,,,5.225470455,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,,3.174546946,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,,3.617284411,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,3.156524225,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,,,,,,,3.228739404,,,https://doi.org/10.1016/S0304-8853(00)00132-3
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,20,,,,,,,2.577932732,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,,,,,,,21.03021602,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,,,,,,,12.06596316,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,,,,,,,5.044746066,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,,,,,,,2.586944092,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,,,,,,,0.093034529,,,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,,,,,,,0.580953091,,,https://doi.org/10.1016/S0304-8853(00)00132-3
