Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Coercivity,Curie Temp,Core Loss,Electrical Resistivity,Permeability,Magnetostriction,Magnetic Saturation,Grain Diameter,Composition ID,Reference DOI
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,,,0,0,,13.5,9,1,1,3,0.186206897,0.124137931,0.013793103,0.04137931,0.013793103,3,4.5,13.5,3,9,0.333333333,1,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.708663203,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,,,0,0,,13.5,7,2,1,3,0.183673469,0.095238095,0.027210884,0.040816327,0.013605442,3,4.5,13.5,2.333333333,7,0.666666667,2,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.689778538,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
71.5,7.5,0,1,9,0,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,,8.5,9,7,1,3,0.118881119,0.125874126,0.097902098,0.041958042,0.013986014,3,2.833333333,8.5,3,9,2.333333333,7,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.689778538,,,,,,,,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
71.5,9.5,0,2,9,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,,11.5,9,4,1,3,0.160839161,0.125874126,0.055944056,0.041958042,0.013986014,3,3.833333333,11.5,3,9,1.333333333,4,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.533669923,,,,,,,,1101100111,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.459998694,,,,,,,,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.453828218,,,,,,,,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,,13.5,7,2,1,3,0.183673469,0.095238095,0.027210884,0.040816327,0.013605442,3,4.5,13.5,2.333333333,7,0.666666667,2,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.351119173,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,,13.5,9,1,1,3,0.186206897,0.124137931,0.013793103,0.04137931,0.013793103,3,4.5,13.5,3,9,0.333333333,1,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.302648424,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,,13.5,7,2,1,3,0.183673469,0.095238095,0.027210884,0.040816327,0.013605442,3,4.5,13.5,2.333333333,7,0.666666667,2,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.23101297,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,,13.5,9,1,1,3,0.186206897,0.124137931,0.013793103,0.04137931,0.013793103,3,4.5,13.5,3,9,0.333333333,1,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.201829822,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,,13.5,7,2,1,3,0.183673469,0.095238095,0.027210884,0.040816327,0.013605442,3,4.5,13.5,2.333333333,7,0.666666667,2,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.191216307,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.181160919,,,,,,,,1100100011,https://doi.org/10.1016/S0921-4526(02)00715-9
72.5,13.5,0,0,9,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,,13.5,9,1,1,3,0.186206897,0.124137931,0.013793103,0.04137931,0.013793103,3,4.5,13.5,3,9,0.333333333,1,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.129251904,,,,,,,,1100100111,https://doi.org/10.1016/S0921-4526(02)00715-9
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,623,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,-168,,,,607.5737705,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,643,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,-174,,,,604.0702576,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,643,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,-141,,,,606.1733021,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,658,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,-149,,,,598.9789227,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,673,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,-118,,,,609.7517564,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,693,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,-124,,,,604.8430913,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,693,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,-91,,,,608.7728337,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,708,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,-99,,,,602.9836066,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,723,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,-68,,,,614.9508197,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,733,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,-51,,,,619.1709602,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,738,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,-69,,,,605.6533958,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,738,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,-53,,,,620.7822014,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,743,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,-74,,,,607.0913349,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,743,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,-41,,,,623.7377049,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,753,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,-38,,,,640.0327869,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,758,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,-59,,,,608.3559719,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,758,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,-49,,,,612.0468384,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,758,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,-26,,,,634.0655738,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,773,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,-44,,,,612.2201405,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,-34,,,,630.0327869,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,773,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,-18,,,,649.0257611,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,773,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,-11,,,,633.9953162,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,788,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,-19,,,,640.6416862,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,793,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,-24,,,,634.4918033,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,793,3600,784,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,39.77066975,11.59202563,64.9298,5,9,,,,633.9250585,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,798,3600,791,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,7,,,,650.0093677,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,808,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,1,,,,641.0632319,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,817,3600,817,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,56.52546285,14.72362644,91.785,4.333333333,0,,,,641.5175644,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,807,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,26,,,,642.6088993,,,,,,,1100100011,https://doi.org/10.1016/S0921-5093(00)01501-X
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,835,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,108,38,,,,,25.66295979,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,507,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-253,-322,,,,,266.2532079,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,450,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-277,-347,,,,,977.3310522,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,504,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-223,-293,,,,,2911.142002,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,593,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-167,-236,,,,,5175.898204,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,592,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-135,-205,,,,,6785.714286,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,660,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-67,-137,,,,,9518.284859,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,657,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-103,-172,,,,,10668.84089,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,760,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,33,-37,,,,,18330.30368,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,798,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,71,1,,,,,20155.04705,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,763,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,3,-66,,,,,20398.31052,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,797,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,37,-32,,,,,26017.42943,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,831,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,71,2,,,,,31061.80496,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,864,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,104,35,,,,,31738.66553,,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,935,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,175,106,135.0159782,546.2552582,,,,0.345230474,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,900,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,173,103,112.3328205,524.9146498,,,,-0.005361716,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,880,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,153,83,107.7464789,524.8795952,,,,0.060179257,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,900,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,140,71,106.0835602,544.5939767,,,,0.444942382,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,935,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,208,138,75.64800568,525.506005,,,,-0.584747119,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,830,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,103,33,49.81062848,522.1300982,,,,0.196462868,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,970,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,243,173,28.02106758,525.560873,,,,-1.531930218,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1000,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,273,203,19.97277784,526.682619,,,,-2.446542894,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,830,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,70,1,19.63545982,538.6164116,,,,0.815380922,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,795,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,68,-2,17.75949817,516.7454124,,,,0.32634443,,,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
